1 1 0.0
1 2 0.4896335715265162
1 3 1.258380581776103
1 4 0.0
1 5 0.028187722356039044
1 6 0.3859717966783532
1 7 1.2584189534858752
1 8 0.045715025568611074
1 9 0.051307969548333276
1 10 0.5036705608950954
1 11 0.03096618269543468
1 12 0.5828268679665397
1 13 1.168346513368168
1 14 0.03385535958007751
1 15 0.778867671166052
1 16 0.8152656634799905
1 17 0.38195497393976435
1 18 0.7723426988611269
1 19 0.37230290466718835
1 20 0.10215246275782223
1 21 0.03859274043676692
1 22 1.1661731928215593
1 23 0.042499877146919524
1 24 0.3803814945666776
1 25 1.2533031128891514
1 26 1.1530843485371678
1 27 1.1710778801952622
1 28 1.1496273986949612
1 29 1.1565088248447335
1 30 1.1571467141369494
1 31 1.1688908365476134
1 32 1.1530119091128188
1 33 1.153572645620093
1 34 1.1536758485534522
1 35 1.1534791989435191
1 36 1.1531733841277496
1 37 1.153490868898961
1 38 1.1709915365597892
1 39 0.04813278611883506
1 40 0.03431030729776331
2 2 0.0
2 3 1.2380368519480283
2 4 0.4896335715265162
2 5 0.49290780717236077
2 6 0.4526939367031266
2 7 1.2380806114881748
2 8 0.4984509212381749
2 9 0.4981832664684921
2 10 0.22742578548687517
2 11 0.493054309826879
2 12 0.5541151206798411
2 13 1.1397962222381879
2 14 0.4897558947832693
2 15 0.730067493560671
2 16 0.754197727350445
2 17 0.45059809073023865
2 18 0.6871786780229707
2 19 0.4210605209894819
2 20 0.5027564490096759
2 21 0.4964650144290231
2 22 1.1409854298095778
2 23 0.4982014359519812
2 24 0.45024457153121
2 25 1.244000304525733
2 26 1.1505968217830442
2 27 1.1458260882300062
2 28 1.1124830587263077
2 29 1.1532954593601337
2 30 1.1546507322774482
2 31 1.1404120524646877
2 32 1.1506122609611806
2 33 1.1512394265904211
2 34 1.1512713275821553
2 35 1.1511462520606315
2 36 1.1505608846519713
2 37 1.151173204167881
2 38 1.1391344175379627
2 39 0.4966124453564685
2 40 0.48978377222731384
3 3 0.0
3 4 1.258380581776103
3 5 1.2585309217985194
3 6 1.243734283821256
3 7 0.02153823455506303
3 8 1.2571388508780101
3 9 1.2592621115144067
3 10 1.2333932637576965
3 11 1.2585445145392162
3 12 1.2718119810661286
3 13 1.1763616042905354
3 14 1.2548144319940497
3 15 1.2166441733082964
3 16 1.2014736205432017
3 17 1.2436776755331596
3 18 1.1692748261806356
3 19 1.2437948663095557
3 20 1.2628360846771385
3 21 1.256989621116697
3 22 1.1756530399683902
3 23 1.2571151599665114
3 24 1.2450472339324665
3 25 1.2765269330218358
3 26 1.173894460280697
3 27 1.1806017827701936
3 28 1.1406365050744505
3 29 1.1750428507228263
3 30 1.175377289613374
3 31 1.176886224774833
3 32 1.173777088431184
3 33 1.1744008062769151
3 34 1.1744907925297132
3 35 1.1743591948255803
3 36 1.1738019624891367
3 37 1.1743673687489509
3 38 1.178892114903102
3 39 1.2590805640711045
3 40 1.2548170655598692
4 4 0.0
4 5 0.028187722356039044
4 6 0.3859717966783532
4 7 1.2584189534858752
4 8 0.045715025568611074
4 9 0.051307969548333276
4 10 0.5036705608950954
4 11 0.03096618269543468
4 12 0.5828268679665397
4 13 1.168346513368168
4 14 0.03385535958007751
4 15 0.778867671166052
4 16 0.8152656634799905
4 17 0.38195497393976435
4 18 0.7723426988611269
4 19 0.37230290466718835
4 20 0.10215246275782223
4 21 0.03859274043676692
4 22 1.1661731928215593
4 23 0.042499877146919524
4 24 0.3803814945666776
4 25 1.2533031128891514
4 26 1.1530843485371678
4 27 1.1710778801952622
4 28 1.1496273986949612
4 29 1.1565088248447335
4 30 1.1571467141369494
4 31 1.1688908365476134
4 32 1.1530119091128188
4 33 1.153572645620093
4 34 1.1536758485534522
4 35 1.1534791989435191
4 36 1.1531733841277496
4 37 1.153490868898961
4 38 1.1709915365597892
4 39 0.04813278611883506
4 40 0.03431030729776331
5 5 0.0
5 6 0.3903220550304559
5 7 1.2585692542229063
5 8 0.043132541849694304
5 9 0.05178538959062173
5 10 0.5051130306965969
5 11 0.01282271742272423
5 12 0.5879482112448557
5 13 1.1685243687522393
5 14 0.04478382379260811
5 15 0.7796577662914567
5 16 0.8159375468028958
5 17 0.3857820566024809
5 18 0.7735120943128255
5 19 0.3757796141870479
5 20 0.10231369054091044
5 21 0.038406764832265086
5 22 1.165829505600127
5 23 0.039708430932735454
5 24 0.3836881012708726
5 25 1.253603382237253
5 26 1.1531319989130155
5 27 1.17086078231188
5 28 1.1511829106654015
5 29 1.1565563366405396
5 30 1.1571941688464433
5 31 1.169068252984527
5 32 1.1530595341823493
5 33 1.1536205368804067
5 34 1.1537237147500086
5 35 1.153527142545747
5 36 1.1532211633660068
5 37 1.1535388082857292
5 38 1.1626211482606308
5 39 0.048624298325001016
5 40 0.04512858719093402
6 6 0.0
6 7 1.2437765249938413
6 8 0.39567460485119127
6 9 0.392333486291024
6 10 0.49024251887530407
6 11 0.39051658690409957
6 12 0.4923948536781348
6 13 1.142320424154429
6 14 0.3812212279754476
6 15 0.7596936890185834
6 16 0.788594856149368
6 17 0.1792022463416845
6 18 0.7651519667119304
6 19 0.16577248034016906
6 20 0.40073597901691105
6 21 0.3929532195234196
6 22 1.1436103830886062
6 23 0.39534376560719486
6 24 0.0577937911061018
6 25 1.238575806215494
6 26 1.1474622487287445
6 27 1.1480345060157369
6 28 1.0996156438066453
6 29 1.1507184825748282
6 30 1.151556131833109
6 31 1.1429298559538554
6 32 1.1474052345939865
6 33 1.1479064465185271
6 34 1.148009786510949
6 35 1.147811422403542
6 36 1.1472180400594385
6 37 1.147838953860371
6 38 1.141736224716838
